duration,mmr,result,server,timestamp,top1type,jg1type,mid1type,ad1type,sup1type,top2type,jg2type,mid2type,ad2type,sup2type
1382,Grandmaster,1,jp,2020/11/9 15:19,坦克開戰型,坦克阻擋型,刺客,射手技能型,輔助保牌型,坦克開戰型,射手技能型,刺客,射手技能型,法師爆發型
1382,Grandmaster,1,jp,2020/11/9 11:58,坦克開戰型,射手增益型,法師控制型,射手技能型,刺客,法師拉打型,坦克阻擋型,刺客,射手技能型,輔助開戰型
1382,Grandmaster,1,jp,2020/11/7 17:09,坦克阻擋型,射手技能型,刺客,法師控制型,輔助保牌型,鬥士全能型,刺客,刺客,射手強化型,輔助保牌型
1382,Grandmaster,1,jp,2020/11/5 18:23,鬥士爆發型,刺客,法師坦克型,射手技能型,鬥士爆發型,鬥士全能型,刺客,法師爆發型,射手技能型,輔助保牌型
1382,Grandmaster,1,jp,2020/11/5 17:18,射手強化型,刺客,刺客,射手技能型,輔助保牌型,坦克開戰型,坦克開戰型,刺客,射手增益型,輔助保牌型
1382,Grandmaster,1,jp,2020/11/4 17:57,鬥士爆發型,刺客,刺客,射手技能型,刺客,鬥士全能型,法師爆發型,法師站樁型,射手技能型,輔助開戰型
1382,Grandmaster,1,jp,2020/11/3 18:45,坦克阻擋型,射手技能型,法師坦克型,射手技能型,刺客,鬥士全能型,法師爆發型,刺客,射手技能型,輔助開戰型
1382,Grandmaster,1,jp,2020/11/3 17:04,鬥士全能型,刺客,刺客,射手技能型,坦克開戰型,鬥士全能型,法師爆發型,刺客,射手強化型,刺客
1382,Grandmaster,1,jp,2020/11/2 17:06,鬥士爆發型,刺客,射手增益型,射手技能型,輔助開戰型,坦克阻擋型,射手增益型,輔助保牌型,射手技能型,輔助開戰型
1410,Challenger,1,br,2020/12/3 03:45,鬥士爆發型,鬥士續戰型,法師拉打型,射手技能型,輔助保牌型,法師拉打型,刺客,法師控制型,射手技能型,輔助開戰型
1410,Challenger,1,br,2020/12/3 03:06,鬥士爆發型,射手技能型,法師拉打型,射手技能型,輔助開戰型,坦克開戰型,鬥士續戰型,鬥士全能型,射手技能型,輔助開戰型
1410,Challenger,1,br,2020/12/2 14:51,坦克開戰型,射手技能型,法師拉打型,射手技能型,鬥士續戰型,鬥士全能型,法師控制型,刺客,射手技能型,輔助保牌型
1410,Challenger,1,br,2020/12/2 13:37,鬥士全能型,鬥士爆發型,法師拉打型,射手技能型,鬥士爆發型,鬥士爆發型,射手技能型,法師拉打型,射手技能型,鬥士全能型
1410,Challenger,1,br,2020/12/2 12:40,鬥士全能型,鬥士續戰型,法師拉打型,射手技能型,輔助保牌型,坦克開戰型,刺客,刺客,射手技能型,射手技能型
1410,Challenger,1,br,2020/12/2 11:52,坦克開戰型,鬥士續戰型,法師拉打型,射手技能型,輔助開戰型,刺客,鬥士續戰型,法師坦克型,射手增益型,鬥士爆發型
1410,Challenger,1,br,2020/12/2 11:07,鬥士爆發型,坦克開戰型,法師控制型,射手技能型,法師拉打型,法師坦克型,刺客,刺客,射手技能型,刺客
1410,Challenger,1,br,2020/12/1 21:55,鬥士爆發型,射手技能型,法師拉打型,射手技能型,輔助保牌型,鬥士爆發型,刺客,刺客,射手技能型,輔助開戰型
1410,Challenger,1,br,2020/12/1 21:19,鬥士全能型,鬥士爆發型,法師拉打型,射手技能型,法師站樁型,鬥士爆發型,鬥士續戰型,鬥士全能型,射手強化型,輔助開戰型
1411,Challenger,1,br,2020/12/6 19:39,坦克阻擋型,射手技能型,法師站樁型,射手技能型,輔助開戰型,鬥士全能型,鬥士續戰型,法師坦克型,射手強化型,刺客
1411,Challenger,1,br,2020/12/6 00:03,法師坦克型,法師控制型,法師坦克型,射手技能型,法師爆發型,坦克開戰型,鬥士續戰型,刺客,射手技能型,刺客
1411,Challenger,1,br,2020/12/5 18:04,坦克阻擋型,射手增益型,鬥士全能型,射手技能型,輔助開戰型,法師拉打型,鬥士續戰型,鬥士全能型,射手增益型,法師爆發型
1411,Challenger,1,br,2020/12/5 02:53,鬥士續戰型,射手增益型,刺客,射手增益型,坦克開戰型,法師坦克型,刺客,法師拉打型,射手技能型,輔助開戰型
1411,Challenger,1,br,2020/12/5 01:18,輔助保牌型,射手增益型,法師拉打型,射手強化型,輔助開戰型,鬥士全能型,坦克開戰型,法師爆發型,射手技能型,輔助開戰型
1411,Challenger,1,br,2020/12/5 00:10,鬥士爆發型,刺客,法師站樁型,射手技能型,輔助保牌型,坦克開戰型,鬥士續戰型,法師爆發型,射手技能型,輔助開戰型
1411,Challenger,1,br,2020/12/4 01:57,鬥士續戰型,刺客,坦克開戰型,射手技能型,輔助開戰型,法師坦克型,鬥士續戰型,輔助保牌型,法師控制型,輔助開戰型
1411,Challenger,1,br,2020/12/4 01:25,刺客,刺客,法師爆發型,射手技能型,輔助保牌型,坦克阻擋型,射手技能型,法師坦克型,射手技能型,法師站樁型
1411,Challenger,1,br,2020/12/4 00:40,鬥士續戰型,鬥士續戰型,法師控制型,輔助保牌型,輔助開戰型,鬥士續戰型,刺客,法師爆發型,射手強化型,輔助保牌型
1411,Challenger,1,br,2020/12/3 23:45,坦克開戰型,鬥士爆發型,法師爆發型,射手技能型,輔助保牌型,鬥士全能型,坦克開戰型,刺客,射手增益型,輔助保牌型
1411,Challenger,1,euw,2020/12/1 04:28,鬥士爆發型,坦克開戰型,法師坦克型,射手強化型,輔助開戰型,射手技能型,法師控制型,法師坦克型,射手技能型,輔助保牌型
1414,Challenger,1,br,2020/11/10 04:33,刺客,坦克開戰型,刺客,射手技能型,輔助保牌型,鬥士爆發型,射手技能型,法師坦克型,法師爆發型,輔助保牌型
1418,Challenger,1,lan,2020/12/4 17:40,鬥士全能型,刺客,刺客,射手技能型,輔助開戰型,鬥士爆發型,鬥士續戰型,法師坦克型,射手強化型,輔助保牌型
1418,Challenger,1,lan,2020/11/17 11:12,鬥士全能型,法師爆發型,鬥士全能型,射手強化型,法師爆發型,坦克開戰型,刺客,刺客,射手技能型,法師爆發型
1418,Challenger,1,lan,2020/11/17 04:27,鬥士爆發型,坦克開戰型,法師坦克型,射手增益型,鬥士爆發型,法師坦克型,坦克開戰型,刺客,射手強化型,輔助保牌型
1419,Challenger,1,www,2020/12/7 02:19,法師坦克型,鬥士續戰型,法師爆發型,射手技能型,輔助保牌型,鬥士爆發型,刺客,刺客,射手技能型,輔助開戰型
1419,Challenger,1,www,2020/12/7 01:41,鬥士續戰型,刺客,法師爆發型,射手技能型,輔助開戰型,鬥士爆發型,法師控制型,刺客,射手技能型,輔助開戰型
1419,Challenger,1,www,2020/12/7 00:53,鬥士全能型,鬥士續戰型,刺客,射手技能型,刺客,法師站樁型,射手技能型,法師坦克型,射手技能型,輔助開戰型
